[11dez2020 12:19:00.009] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, melebandeira, --version, 1.15.2-forge-31.2.47, --gameDir, C:\Users\Usuario\AppData\Roaming\.minecraft, --assetsDir, C:\Users\Usuario\AppData\Roaming\.minecraft\assets, --assetIndex, 1.15, --uuid, eebf49ce23c643e18b087ae26031aee3, --accessToken, ????????, --userType, mojang, --versionType, release, --launchTarget, fmlclient, --fml.forgeVersion, 31.2.47, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20200515.085601]
[11dez2020 12:19:00.026] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.1.2+70+master.2845bb9 starting: java version 1.8.0_51 by Oracle Corporation
[11dez2020 12:19:00.405] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[11dez2020 12:19:00.447] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/Usuario/AppData/Roaming/.minecraft/libraries/org/spongepowered/mixin/0.8.2/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.beholder.fly
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.chupacabra.fly
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.conba.fly
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.tarantula.jump
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cacodemon.step
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yale.jump
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.roa.jump
[11dez2020 12:19:48.382] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ventoraptor.fly
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.skylus.jump
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.troll.attack
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.manticore.jump
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.belph.jump
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfirewave
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.frostweaver.attack
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.banshee.step
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.trite.tame
[11dez2020 12:19:48.383] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.khalk.fly
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.quetzodracl.jump
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abtu.step
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ioray.attack
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.xaphan.step
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zoataur.eat
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geonach.step
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zoataur.jump
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ignibus.step
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.beholder.jump
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abaia.jump
[11dez2020 12:19:48.384] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cockatrice.jump
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.tarantula.fly
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.archvile.jump
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jabberwock.fly
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.joustalpha.jump
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.silex.fly
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sutiramu.fly
[11dez2020 12:19:48.385] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.banshee.fly
[11dez2020 12:19:48.386] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.strider.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.serpix.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reaper.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.amalgalich.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yeti.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.eechetik.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.arisaur.jump
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.lobdarklings
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geken.jump
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.clink.fly
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spectre.step
[11dez2020 12:19:48.387] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cinder.step
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.salamander.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wraamon.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.nymph.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorger.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.roc.step
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vapula.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spriggan.step
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.beg
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zephyr.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.pinky.moloch.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.krake.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spriggan.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.roa.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spectre.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.asmodeus.attack
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yeti.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.belph.attack
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.banshee.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.remobra.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.tremor.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wisp.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.concapede.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vapula.step
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.poison
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zoataur.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.manticore.step
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ignibus.jump
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wendigo.attack
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aegis.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.joustalpha.fly
[11dez2020 12:19:48.388] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.serpix.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.darkling.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.helllaser
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cinder.fly
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespid.step
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reiver.attack
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reiver.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.behemoth.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cinder.attack
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.arisaur.attack
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.concapedesegment.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.shade.fly
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.jump
[11dez2020 12:19:48.389] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.argus.jump
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cinder.jump
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aspid.fly
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfirebarrier
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wraith.jump
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ettin.fly
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aspid.jump
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abtu.tame
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geist.jump
[11dez2020 12:19:48.390] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abaia.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.frostweaver.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.void.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.crusk.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.herma.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jengu.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.arix.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.kobold.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.spriggan.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.beg
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.behemoth.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.tremor.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.belph.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cryptkeeper.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.rahovart.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ghoul.fly
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorger.attack
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.makaalpha.jump
[11dez2020 12:19:48.391] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.attack
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reiver.fly
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wisp.step
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ioray.jump
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.clink.attack
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ika.attack
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.dawon.fly
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.astaroth.void.attack
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfirewavepart
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.strider.mount
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespidqueen.jump
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wildkin.jump
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.argus.fly
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yale.attack
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.warg.fly
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.thresher.step
[11dez2020 12:19:48.392] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.nymph.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.erepede.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.epion.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ghoul.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cryptkeeper.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:projectile.hellfireorb
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.aegis.step
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespidqueen.step
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.shambler.fly
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespid.jump
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.geist.fly
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.calpod.jump
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.maug.fly
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zephyr.step
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.afrit.attack
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.quillbeast.jump
[11dez2020 12:19:48.393] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ettin.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.jengu.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.vespidqueen.fly
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.abtu.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sutiramu.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.argus.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.gorger.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.behemoth.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.serpix.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.rabbitooze
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:block.sharacid
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.quetzodracl.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sylph.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cephignis.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.arix.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.sylph.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wisp.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.erepede.fly
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ignibus.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.feradon.fly
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.cacodemon.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.beholder.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.wraith.fly
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.ent.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.zoataur.mount
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.reaper.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.crusk.jump
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.yeti.attack
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.volcan.step
[11dez2020 12:19:48.394] [Render thread/WARN] [net.minecraft.client.audio.SoundEngine/]: Missing sound for event: lycanitesmobs:entity.djinn.jump
